관리기관,관리부서,관리번호,위도,경도,소재지도로명주소,소재지지번주소,설치형태,데이터기준일자
천안시 동남구,건설과,2156,36.8065637,127.1612516,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,2157,36.80643461,127.1612031,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,2158,36.80637381,127.1611833,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,2159,36.80631302,127.1611552,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,2160,36.80625901,127.1611186,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,381,36.80826253,127.1621875,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,382,36.80788234,127.1617944,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,383,36.80767747,127.1617015,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,384,36.80742758,127.1615749,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,385,36.80707183,127.1614369,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,386,36.80946064,127.1640923,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,387,36.80960895,127.1643644,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,388,36.80904704,127.163433,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,389,36.80926509,127.1637725,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,390,36.8084922,127.1625307,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,391,36.80877056,127.162987,원성천2길 140 도서총판 새길도서,동남구 원성동 603,LED,2024-07-23
천안시 동남구,건설과,,36.79209307,127.1439104,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79200778,127.1436469,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79192248,127.1433947,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79183263,127.143176,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79173385,127.1428902,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79158124,127.1424081,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79242556,127.1446673,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79257406,127.1448132,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79148701,127.142083,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79164406,127.1426211,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79229968,127.1444374,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79218287,127.1441626,,동남구 용곡동 320-5,CML,2024-07-23
천안시 동남구,건설과,,36.79045818,127.127561,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79059384,127.1270962,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.7905634,127.1273304,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79067523,127.1268275,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79038758,127.1282667,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79036757,127.1280286,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79040386,127.1277934,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79072199,127.1273457,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79089991,127.1273852,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.7908131,127.1264076,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79091265,127.1260016,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.79102533,127.1259626,,동남구 신방동 67-3,LED,2024-07-23
천안시 동남구,건설과,,36.80789011,127.1489492,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80755028,127.1486824,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.8075254,127.148758,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80739041,127.1486176,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80734529,127.1486736,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80725309,127.1485417,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80708187,127.1485442,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80702571,127.148418,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80699632,127.148502,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80686587,127.1483337,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80685901,127.1484121,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80674204,127.1482718,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80668341,127.1483193,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80768752,127.1488227,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80798245,127.148969,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80809503,127.1490168,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80800509,127.1488822,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80775964,127.1487976,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80813565,127.1489637,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80823461,127.1490899,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80826174,127.1490115,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.8083292,127.1491097,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80833831,127.1490341,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80844637,127.1490903,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80846653,127.1491828,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80857236,127.1492223,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80859272,127.1491523,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80867141,127.1492841,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.80868277,127.1492029,명동길 57,동남구 대흥동 89-1,LED,2024-07-23
천안시 동남구,건설과,,36.72518968,127.1237476,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72565362,127.1238799,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.7259059,127.1239195,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72618519,127.1239675,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72642398,127.1239819,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72671007,127.1239936,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72691957,127.1240079,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72887955,127.1239663,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.7285709,127.1239881,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72720569,127.1239888,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72809558,127.1239622,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72831409,127.1239737,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72740621,127.1239751,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72761573,127.1239614,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72784328,127.1239478,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72542389,127.1238236,,풍세면 보성리 432-1,CDM,2024-07-23
천안시 동남구,건설과,,36.72866819,127.1235769,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72838441,127.1235065,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72806909,127.123436,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72772449,127.1233599,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72742945,127.1232838,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72716371,127.1231995,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72700618,127.1230425,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72704044,127.1225836,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72708608,127.1220155,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72714766,127.1212796,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72720018,127.1205884,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72724589,127.1199364,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72888433,127.1237032,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.74394552,127.2134996,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74530298,127.2136246,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.7455911,127.2129219,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74411595,127.2114174,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74338598,127.211449,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74697727,127.2137879,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74670368,127.2130929,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74606014,127.2126656,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74516903,127.2121089,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74300589,127.2123605,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74339407,127.2119697,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74459255,127.211973,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74321645,127.2130329,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74467459,127.2139663,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74478608,127.2146048,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74511193,127.2137995,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74537895,127.2131396,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74632091,127.2129743,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74361278,127.2131235,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74440034,127.2136352,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74472674,127.2150301,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.74501486,127.2143274,,성남면 용원리 291-39,LED,2024-07-23
천안시 동남구,건설과,,36.72724102,127.1180529,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72696481,127.1194182,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72721786,127.1186797,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72659837,127.1163727,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.7263824,127.1160645,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72615299,127.1156724,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72596874,127.1151795,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72722382,127.1172188,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72716306,127.1194129,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72687062,127.1167201,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72635849,127.1128181,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72588361,127.1146869,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72614614,127.1134279,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72590236,127.1139313,,풍세면 보성리 680-25,LED,2024-07-23
천안시 동남구,건설과,,36.72631428,127.1233157,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72673344,127.1231876,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72688928,127.122796,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72693266,127.1222448,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72697833,127.1216403,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72703546,127.1208484,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72710384,127.1200621,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72502771,127.1235235,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72523948,127.1235182,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72545135,127.123415,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72568116,127.1233902,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72590872,127.1233682,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72611826,127.1233405,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.72653736,127.1232656,,풍세면 보성리 422,CDM,2024-07-23
천안시 동남구,건설과,,36.77662843,127.2113134,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77637129,127.2114947,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77613686,127.2115753,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77582164,127.211482,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77554226,127.2115009,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77500554,127.2118102,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77526262,127.2116681,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77649534,127.2114167,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77474438,127.2117199,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.7752765,127.2114609,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77553357,127.2113216,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77577026,127.2112382,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77603816,127.211337,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.77629056,127.2112873,,목천읍 신계리 172-10,나트륨,2024-07-23
천안시 동남구,건설과,,36.73219256,127.1010575,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73242479,127.1008311,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73265027,127.1005991,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.7329073,127.1003448,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73130587,127.0972528,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73147239,127.0974881,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73079088,127.0996543,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73166658,127.0969286,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73102808,127.1000309,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73126527,127.1004074,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73150246,127.1007839,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73173966,127.1011605,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73140966,127.0970626,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73212471,127.0986924,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73163423,127.0979249,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73261522,127.0994152,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.7328447,127.0997793,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73236471,127.0990398,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73188473,127.0983003,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73140474,127.0975608,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.7300793,127.0985247,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73031649,127.0989012,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73055369,127.0992778,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.731263,127.0973395,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73012232,127.0982617,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73036018,127.098036,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73083589,127.0975846,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73059803,127.0978103,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73107375,127.0973589,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73222875,127.1008813,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73196063,127.0982416,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73244437,127.0989797,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73292811,127.0997178,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73172438,127.0978775,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.7322115,127.0986198,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73269862,127.0993621,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73307425,127.1000623,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73299765,127.100065,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73248016,127.1006283,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73273156,127.1003753,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.73195581,127.1013035,풍세면보성리,풍세면 용정리 1043,CML,2024-07-23
천안시 동남구,건설과,,36.72901115,127.096164,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73010832,127.096087,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73064875,127.0963983,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73084675,127.0966981,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73105375,127.0970174,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72936635,127.0961439,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72862438,127.0962008,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72788241,127.0962577,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72977039,127.0960978,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.7282519,127.0962302,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72757595,127.0963525,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72735506,127.0965034,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72709806,127.0967213,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73094084,127.0973419,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.730526,127.0977416,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73011115,127.0981413,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73132861,127.0969897,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73167569,127.0968166,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73113489,127.0969671,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73093465,127.0966534,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.7307344,127.0963397,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73050483,127.0960707,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73010843,127.0959527,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72936345,127.0960189,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72861847,127.0960851,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72787349,127.0961514,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72977049,127.0959746,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.7290135,127.0960437,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.7282565,127.0961127,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72731685,127.0963942,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72756254,127.0962238,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72707787,127.096615,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.7271096,127.0963799,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72701182,127.0961111,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72691404,127.0958423,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72843914,127.0959114,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.72841914,127.0955643,풍세면보성리lp-B,풍세면 용정리 1044,CML,2024-07-23
천안시 동남구,건설과,,36.73262005,127.1025704,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73286453,127.1029421,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73333472,127.1036788,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73380492,127.1044155,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73192413,127.1014686,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73279449,127.105752,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73319581,127.1053831,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73360392,127.1049848,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73401203,127.1045865,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73442014,127.1041882,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73482825,127.1037899,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73298388,127.1055731,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73357096,127.1040457,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.7330955,127.1033081,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73239433,127.1022053,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73214459,127.1018327,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73185196,127.1015637,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73206601,127.1018934,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73228006,127.1022232,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
천안시 동남구,건설과,,36.73249412,127.1025529,풍세면보성리LP-C,풍세면 용정리 1041,CML,2024-07-23
